row_idx,obstacle_id,c_s1_logit,c_s1_prob,c_s1_pred,c_s2_logit,c_s2_prob,c_s2_pred,c_s3_logit,c_s3_prob,c_s3_pred,c_s4_logit,c_s4_prob,c_s4_pred,c_s5_logit,c_s5_prob,c_s5_pred,c_s6_logit,c_s6_prob,c_s6_pred,c_s9_logit,c_s9_prob,c_s9_pred,c_s10_logit,c_s10_prob,c_s10_pred
70,724,-15.274479866027832,2.3247571334650274e-07,0,-25.67661476135254,7.059726501307262e-12,0,-16.1556396484375,9.631519048980408e-08,0,-20.854141235351562,8.773270443462877e-10,0,-14.006627082824707,8.260356594291807e-07,0,-19.51225471496582,3.356876998594771e-09,0,-17.342126846313477,2.9404244372699395e-08,0,-20.78711700439453,9.381445620348927e-10,0
71,688,-17.159944534301758,3.528017700205055e-08,0,-25.952211380004883,5.359173608360246e-12,0,-17.01806640625,4.065815417675367e-08,0,-21.973318099975586,2.8648983185775023e-10,0,-15.088497161865234,2.799940546083235e-07,0,-20.526586532592773,1.2173535512971512e-09,0,-18.634763717651367,8.072813528769984e-09,0,-21.880857467651367,3.1424207680430527e-10,0
72,687,-16.365407943725586,7.808967694700186e-08,0,-25.36626625061035,9.628763932012507e-12,0,-16.222536087036133,9.00828425187683e-08,0,-21.023548126220703,7.406091295791839e-10,0,-14.318672180175781,6.046157068340108e-07,0,-19.676069259643555,2.8496509596465103e-09,0,-17.709314346313477,2.0367723507774826e-08,0,-20.942350387573242,8.03253852321717e-10,0
73,167,-14.162672996520996,7.066900025165523e-07,0,-19.883129119873047,2.3166837337385005e-09,0,-13.473030090332031,1.4084349686527275e-06,0,-17.854087829589844,1.7622527437310964e-08,0,-13.722407341003418,1.0975738859997364e-06,0,-16.68651008605957,5.6642281975882725e-08,0,-15.048666000366211,2.913716343755368e-07,0,-17.82276153564453,1.8183314409725426e-08,0
74,283,-10.632505416870117,2.411854438832961e-05,0,-12.572199821472168,3.4670611057663336e-06,0,-12.903182983398438,2.4901055439841002e-06,0,-16.402891159057617,7.521680345234927e-08,0,-13.52458381652832,1.3376647984841838e-06,0,-16.033601760864258,1.0881660728045972e-07,0,-15.257974624633789,2.3634460433186177e-07,0,-16.60713768005371,6.132135155212382e-08,0
75,272,-16.59499168395996,6.207070413211113e-08,0,-19.450613021850586,3.5703113798746244e-09,0,-15.435507774353027,1.978992258955259e-07,0,-20.46977424621582,1.2885166267295745e-09,0,-16.716293334960938,5.498016975025166e-08,0,-19.485692977905273,3.447236274212173e-09,0,-18.2861328125,1.1440194569445339e-08,0,-20.558658599853516,1.178930064682504e-09,0
76,186,-14.578546524047852,4.6624850824628084e-07,0,-19.233463287353516,4.436219391834584e-09,0,-13.136181831359863,1.972549171114224e-06,0,-17.491546630859375,2.532315335201929e-08,0,-13.379646301269531,1.5462965166079812e-06,0,-16.503273010253906,6.803298902013921e-08,0,-15.129764556884766,2.686746256586048e-07,0,-17.38469696044922,2.817877131633395e-08,0
77,182,-12.85440731048584,2.6145726224058308e-06,0,-15.482278823852539,1.8885636166032782e-07,0,-14.107802391052246,7.465500289072224e-07,0,-18.164276123046875,1.2922755310285083e-08,0,-14.692498207092285,4.160341120496014e-07,0,-17.56252098083496,2.3588158981624474e-08,0,-16.62705421447754,6.011212150269785e-08,0,-18.32854461669922,1.096514079534927e-08,0
78,535,-2.3807554244995117,0.08465201407670975,0,-3.4068644046783447,0.03208162263035774,0,-11.36105728149414,1.1639931472018361e-05,0,-13.577582359313965,1.2686165291597717e-06,0,-11.707062721252441,8.23537993710488e-06,0,-14.170811653137207,7.009618911979487e-07,0,-13.66908073425293,1.1576923952816287e-06,0,-13.504371643066406,1.3649770380652626e-06,0
79,181,-12.73284912109375,2.952518343590782e-06,0,-15.274678230285645,2.324295991229519e-07,0,-13.943585395812988,8.797867963039607e-07,0,-17.94741439819336,1.6052288387413682e-08,0,-14.609460830688477,4.520553034126351e-07,0,-17.351276397705078,2.9136435486520895e-08,0,-16.40790557861328,7.48405710737643e-08,0,-18.117300033569336,1.3544300792034392e-08,0
80,301,-8.015089988708496,0.0003303293779026717,0,-10.54761791229248,2.625526030897163e-05,0,-13.810827255249023,1.0046932175100665e-06,0,-16.430498123168945,7.316869243823021e-08,0,-11.168660163879395,1.4109330550127197e-05,0,-16.90912437438965,4.533781350346544e-08,0,-16.168413162231445,9.509273013463826e-08,0,-17.022247314453125,4.048852630944566e-08,0
81,172,-12.280218124389648,4.642661224352196e-06,0,-16.381122589111328,7.687211933671279e-08,0,-13.751852989196777,1.0657262237145915e-06,0,-17.729957580566406,1.995157994372221e-08,0,-14.2645902633667,6.382148285410949e-07,0,-16.958751678466797,4.314273738259544e-08,0,-15.677820205688477,1.5531347230535175e-07,0,-17.856693267822266,1.7576672561858686e-08,0
82,173,-14.153722763061523,7.130434482860437e-07,0,-20.23174285888672,1.6348039588720553e-09,0,-12.957952499389648,2.3573916223540436e-06,0,-16.956899642944336,4.322271252021892e-08,0,-11.968616485595703,6.3400566432392225e-06,0,-15.984091758728027,1.1433970570351448e-07,0,-14.28618049621582,6.245832651075034e-07,0,-16.863971710205078,4.743185755273771e-08,0
83,175,-13.183566093444824,1.8812613689078717e-06,0,-15.682445526123047,1.5459676205864525e-07,0,-13.149112701416016,1.9472067833703477e-06,0,-17.05649757385254,3.912525770033426e-08,0,-14.572955131530762,4.688628223448177e-07,0,-16.239803314208984,8.854071609221137e-08,0,-14.932600975036621,3.272304240908852e-07,0,-17.29572296142578,3.0800865857827375e-08,0
84,176,-13.712841033935547,1.1081239108534646e-06,0,-18.04726219177246,1.452692277581491e-08,0,-14.253080368041992,6.456030519075284e-07,0,-18.52559471130371,9.004019752012482e-09,0,-14.998968124389648,3.062180553570215e-07,0,-17.599401473999023,2.2734061744245082e-08,0,-16.168264389038086,9.51068841459346e-08,0,-18.647239685058594,7.972722926297138e-09,0
85,178,-9.59280776977539,6.821295392001048e-05,0,-13.5632905960083,1.2868774774688063e-06,0,-12.939888954162598,2.4003611542866565e-06,0,-16.439136505126953,7.253936473716749e-08,0,-13.157747268676758,1.930465941768489e-06,0,-15.92790412902832,1.2094811552287865e-07,0,-14.799721717834473,3.7373376926552737e-07,0,-16.514795303344727,6.725359469328396e-08,0
86,188,-17.7955379486084,1.86851263350718e-08,0,-22.065990447998047,2.6113322615373136e-10,0,-14.697644233703613,4.138986753332574e-07,0,-19.105792999267578,5.040336592543326e-09,0,-15.869973182678223,1.2816167327400763e-07,0,-17.646137237548828,2.1696013874361597e-08,0,-15.855504989624023,1.3002942012008134e-07,0,-19.221590042114258,4.489205451818634e-09,0
87,191,-7.596059322357178,0.0005021751276217401,0,-10.416462898254395,2.993468297063373e-05,0,-11.562905311584473,9.512395990896039e-06,0,-14.353759765625,5.837690650878358e-07,0,-11.060195922851562,1.5725741832284257e-05,0,-14.460755348205566,5.245338456916215e-07,0,-13.598908424377441,1.2418485084708664e-06,0,-14.54820442199707,4.806123001799278e-07,0
88,221,-12.780376434326172,2.815476136674988e-06,0,-16.01630210876465,1.1071547589835973e-07,0,-11.67909049987793,8.468991836707573e-06,0,-15.497135162353516,1.8607140361837082e-07,0,-12.519439697265625,3.654894271676312e-06,0,-14.752413749694824,3.9183927924568707e-07,0,-13.507146835327148,1.3611941085400758e-06,0,-15.513565063476562,1.830392477586429e-07,0
89,222,-12.947235107421875,2.3827926725061843e-06,0,-16.094377517700195,1.024001576865885e-07,0,-11.727066040039062,8.072283890214749e-06,0,-15.559980392456055,1.747375648619709e-07,0,-12.643986701965332,3.2268956147163408e-06,0,-14.803409576416016,3.723580448422581e-07,0,-13.546478271484375,1.3086956869301503e-06,0,-15.578192710876465,1.71584005670411e-07,0
90,295,-7.692326545715332,0.00045610719826072454,0,-9.049653053283691,0.00011741798516595736,0,-13.204751968383789,1.8418247691442957e-06,0,-16.419307708740234,7.399207646585637e-08,0,-13.590929985046387,1.25179599308467e-06,0,-16.459672927856445,7.106485355734549e-08,0,-15.828009605407715,1.3365423967570678e-07,0,-16.44297218322754,7.226165621432301e-08,0
91,741,-2.3420908451080322,0.08769649267196655,0,-12.879226684570312,2.5504793939035153e-06,0,-11.271683692932129,1.2728124602290336e-05,0,-13.444018363952637,1.449894512006722e-06,0,-6.740113258361816,0.0011811165604740381,0,-13.061052322387695,2.1264547740429407e-06,0,-12.059696197509766,5.788126145489514e-06,0,-13.198393821716309,1.8535723711465835e-06,0
92,169,-16.743188858032227,5.352114484935555e-08,0,-25.387271881103516,9.428615006801255e-12,0,-15.697213172912598,1.5233050021379313e-07,0,-20.490760803222656,1.2617568101447318e-09,0,-14.479872703552246,5.146013677403971e-07,0,-19.087970733642578,5.130972091649255e-09,0,-17.01096534729004,4.09479028462556e-08,0,-20.335174560546875,1.474164235126807e-09,0
93,724,-15.299151420593262,2.2681034295146674e-07,0,-25.692060470581055,6.9515222571314705e-12,0,-16.157394409179688,9.614633000865069e-08,0,-20.86219596862793,8.70288896503979e-10,0,-14.046164512634277,7.940135446915519e-07,0,-19.515459060668945,3.346137811277572e-09,0,-17.338748931884766,2.9503736342917364e-08,0,-20.79279899597168,9.328291472598949e-10,0
94,688,-17.17836570739746,3.4636229884199565e-08,0,-25.9564266204834,5.336630876789927e-12,0,-17.025251388549805,4.0367076792335865e-08,0,-21.982938766479492,2.8374680383080886e-10,0,-15.136430740356445,2.668895433544094e-07,0,-20.53188133239746,1.2109249158953617e-09,0,-18.634302139282227,8.076541213597466e-09,0,-21.887208938598633,3.122525293886014e-10,0
95,687,-16.384050369262695,7.664737466939187e-08,0,-25.367143630981445,9.620319298131452e-12,0,-16.228069305419922,8.958576813711261e-08,0,-21.031002044677734,7.351091957374933e-10,0,-14.366621971130371,5.763085937360302e-07,0,-19.67915153503418,2.840881530019601e-09,0,-17.707199096679688,2.0410851675478625e-08,0,-20.946805953979492,7.996827644518589e-10,0
96,167,-14.167162895202637,7.035241651465185e-07,0,-19.896717071533203,2.2854176329190068e-09,0,-13.482680320739746,1.3949085087006097e-06,0,-17.868494033813477,1.7370471283584266e-08,0,-13.739921569824219,1.0785180393213523e-06,0,-16.697879791259766,5.600191599341997e-08,0,-15.057233810424805,2.888858716687537e-07,0,-17.83535385131836,1.795577730945297e-08,0
97,283,-10.659117698669434,2.3485174097004347e-05,0,-12.610551834106445,3.3366102343279636e-06,0,-12.914767265319824,2.4614259928057436e-06,0,-16.42048454284668,7.390505629700783e-08,0,-13.549509048461914,1.3047354059381178e-06,0,-16.047760009765625,1.0728680166494087e-07,0,-15.266349792480469,2.3437347351773496e-07,0,-16.624156951904297,6.028653842804488e-08,0
98,272,-16.603221893310547,6.156194132245218e-08,0,-19.480098724365234,3.4665752490781188e-09,0,-15.452116966247559,1.946393979324057e-07,0,-20.492258071899414,1.2598689869136592e-09,0,-16.73790740966797,5.380456258308186e-08,0,-19.504833221435547,3.3818829958676133e-09,0,-18.300535202026367,1.127660986810497e-08,0,-20.57932472229004,1.1548161316099481e-09,0
99,186,-14.576884269714355,4.6702422196176485e-07,0,-19.25452423095703,4.343765791503529e-09,0,-13.148117065429688,1.949146508195554e-06,0,-17.509592056274414,2.487028716302575e-08,0,-13.39507007598877,1.5226297591652838e-06,0,-16.520671844482422,6.685953479745876e-08,0,-15.142284393310547,2.653318063039478e-07,0,-17.40142822265625,2.7711227090776447e-08,0
100,182,-12.862215995788574,2.5942360935005127e-06,0,-15.515020370483398,1.8277307844982715e-07,0,-14.12427806854248,7.343509196289233e-07,0,-18.187355041503906,1.2627928924757725e-08,0,-14.710894584655762,4.0845051785254327e-07,0,-17.582111358642578,2.3130555248940254e-08,0,-16.64266586303711,5.918096945833895e-08,0,-18.35016441345215,1.0730620836341132e-08,0
101,535,-2.4009149074554443,0.08310295641422272,0,-3.4307587146759033,0.031347885727882385,0,-11.362565994262695,1.1622383681242354e-05,0,-13.581436157226562,1.2637368627110845e-06,0,-11.726630210876465,8.075802725215908e-06,0,-14.171751976013184,7.00303075973352e-07,0,-13.663894653320312,1.1637117722784751e-06,0,-13.508238792419434,1.3597084489447298e-06,0
102,181,-12.741373062133789,2.927458353951806e-06,0,-15.307626724243164,2.2489618345389317e-07,0,-13.960204124450684,8.652866654301761e-07,0,-17.97068214416504,1.568309926369693e-08,0,-14.628496170043945,4.435316611761664e-07,0,-17.371061325073242,2.8565636966959573e-08,0,-16.423662185668945,7.367058429963436e-08,0,-18.139175415039062,1.3251229447064361e-08,0
103,301,-8.009340286254883,0.0003322334960103035,0,-10.547784805297852,2.625088018248789e-05,0,-13.796724319458008,1.0189628483203705e-06,0,-16.417009353637695,7.41623367161992e-08,0,-11.166468620300293,1.4140284292807337e-05,0,-16.894046783447266,4.602658165708817e-08,0,-16.1520938873291,9.665731681707257e-08,0,-17.008285522460938,4.1057781174913544e-08,0
104,172,-12.291467666625977,4.590726803144207e-06,0,-16.406877517700195,7.491755127375654e-08,0,-13.756881713867188,1.0603805549180834e-06,0,-17.73904800415039,1.9771031034565567e-08,0,-14.283530235290527,6.262408192014846e-07,0,-16.96566390991211,4.284555643607746e-08,0,-15.678812026977539,1.5515951190536725e-07,0,-17.865022659301758,1.743087629790807e-08,0
105,173,-14.161266326904297,7.076847623466165e-07,0,-20.252552032470703,1.6011365566726e-09,0,-12.971783638000488,2.3250106551131466e-06,0,-16.977689743041992,4.2333383021286863e-08,0,-11.999343872070312,6.14820737609989e-06,0,-15.999289512634277,1.1261514742955114e-07,0,-14.296972274780273,6.178792091304786e-07,0,-16.8820858001709,4.6580403534335346e-08,0
106,175,-13.186017036437988,1.8766562561722822e-06,0,-15.708733558654785,1.505856772610059e-07,0,-13.15030574798584,1.944885070770397e-06,0,-17.061723709106445,3.8921317724316395e-08,0,-14.5778226852417,4.665861297326046e-07,0,-16.24239730834961,8.831133158082594e-08,0,-14.932295799255371,3.2733029797782365e-07,0,-17.29915428161621,3.069536091970804e-08,0
107,176,-13.731491088867188,1.0876489113798016e-06,0,-18.08263397216797,1.4022060845775286e-08,0,-14.263803482055664,6.387172106769867e-07,0,-18.54248046875,8.853255906160484e-09,0,-15.021181106567383,2.994910062170675e-07,0,-17.612573623657227,2.2436568158923365e-08,0,-16.175634384155273,9.440852011266543e-08,0,-18.66340446472168,7.84488207727918e-09,0
108,178,-9.603325843811035,6.749929889338091e-05,0,-13.581737518310547,1.2633561254915548e-06,0,-12.936516761779785,2.4084695269266376e-06,0,-16.437824249267578,7.263460588546877e-08,0,-13.17220687866211,1.9027531834581168e-06,0,-15.92470932006836,1.2133513394019246e-07,0,-14.79083251953125,3.7707079059146054e-07,0,-16.51337242126465,6.73493616432097e-08,0
109,188,-17.788497924804688,1.881713629359183e-08,0,-22.069303512573242,2.602695003961486e-10,0,-14.701650619506836,4.122437644582533e-07,0,-19.110233306884766,5.018005566626016e-09,0,-15.887740135192871,1.2590473374984867e-07,0,-17.65374755859375,2.1531526783746813e-08,0,-15.857242584228516,1.2980366648207564e-07,0,-19.22757911682129,4.462400227112084e-09,0
110,191,-7.577315330505371,0.0005116717657074332,0,-10.410772323608398,3.0105506084510125e-05,0,-11.551553726196289,9.620990567782428e-06,0,-14.340988159179688,5.91272566907719e-07,0,-11.047942161560059,1.5919624274829403e-05,0,-14.446817398071289,5.31895977928798e-07,0,-13.585211753845215,1.2589746347657638e-06,0,-14.535880088806152,4.86572162117227e-07,0
111,221,-12.779206275939941,2.818772600221564e-06,0,-16.03777313232422,1.0836363628641266e-07,0,-11.68578052520752,8.412524039158598e-06,0,-15.511301040649414,1.834541194511985e-07,0,-12.52649974822998,3.629181492215139e-06,0,-14.764531135559082,3.8711982597305905e-07,0,-13.51573371887207,1.3495557595888386e-06,0,-15.525708198547363,1.8083001407376287e-07,0
112,222,-12.945213317871094,2.387614586041309e-06,0,-16.117450714111328,1.0006450423816204e-07,0,-11.73473834991455,8.010588317119982e-06,0,-15.57548999786377,1.7204837376993964e-07,0,-12.651261329650879,3.2035065942181973e-06,0,-14.816802024841309,3.6740451037076127e-07,0,-13.556178092956543,1.2960630328961997e-06,0,-15.591678619384766,1.6928557045048365e-07,0
113,295,-7.713681221008301,0.0004464747034944594,0,-9.076188087463379,0.00011434362386353314,0,-13.2066650390625,1.8383043425274082e-06,0,-16.4237060546875,7.366735133018665e-08,0,-13.609487533569336,1.2287799791010912e-06,0,-16.460758209228516,7.098775967051552e-08,0,-15.8231201171875,1.3430934586722287e-07,0,-16.44764518737793,7.192476658701707e-08,0
114,741,-0.11413456499576569,0.4714972674846649,0,-7.993766784667969,0.0003374462539795786,0,-8.894179344177246,0.00013716629473492503,0,-10.676607131958008,2.3078013327904046e-05,0,-5.456934928894043,0.004248486366122961,0,-10.662419319152832,2.340776518394705e-05,0,-10.062506675720215,4.264718518243171e-05,0,-10.391448020935059,3.069291415158659e-05,0
115,169,-16.779136657714844,5.163135341490488e-08,0,-25.418487548828125,9.138840725841924e-12,0,-15.704859733581543,1.5117015550458746e-07,0,-20.507469177246094,1.240850089345713e-09,0,-14.486395835876465,5.112555072628311e-07,0,-19.09910011291504,5.0741837398504686e-09,0,-17.027009963989258,4.0296146863738613e-08,0,-20.354095458984375,1.4465340036906582e-09,0
116,724,-15.275375366210938,2.3226760959005333e-07,0,-25.661540985107422,7.166949759357388e-12,0,-16.128469467163086,9.896797337205498e-08,0,-20.83087730407715,8.979764154481984e-10,0,-14.002096176147461,8.297867566398054e-07,0,-19.482267379760742,3.4590654784949493e-09,0,-17.31578254699707,3.018917027475254e-08,0,-20.762771606445312,9.612644014111993e-10,0
117,688,-17.187978744506836,3.4304864726664164e-08,0,-25.946393966674805,5.390440697972121e-12,0,-17.010154724121094,4.098110650829767e-08,0,-21.972211837768555,2.868069670647344e-10,0,-15.117090225219727,2.721015448514663e-07,0,-20.515384674072266,1.2310669150750186e-09,0,-18.628646850585938,8.12234635105824e-09,0,-21.879108428955078,3.147921645574314e-10,0
118,687,-16.394855499267578,7.582364958125254e-08,0,-25.36342430114746,9.656168226124251e-12,0,-16.213542938232422,9.089662000860699e-08,0,-21.02178192138672,7.419183600809731e-10,0,-14.347168922424316,5.876293585060921e-07,0,-19.664583206176758,2.8825710707280905e-09,0,-17.70171546936035,2.0523085453305612e-08,0,-20.940229415893555,8.049592659098437e-10,0
119,167,-14.150445938110352,7.15383748683962e-07,0,-19.857603073120117,2.3765804879616326e-09,0,-13.459461212158203,1.4276758975029225e-06,0,-17.846763610839844,1.7752073588894746e-08,0,-13.727432250976562,1.0920724662355497e-06,0,-16.674297332763672,5.7338279901841815e-08,0,-15.040319442749023,2.938137981800537e-07,0,-17.81300926208496,1.8361509646069862e-08,0
120,283,-10.599699020385742,2.492288695066236e-05,0,-12.561421394348145,3.504632786643924e-06,0,-12.893776893615723,2.5136380372714484e-06,0,-16.39263343811035,7.599232532129463e-08,0,-13.505175590515137,1.3638800737680867e-06,0,-16.021352767944336,1.1015769274536069e-07,0,-15.24917221069336,2.384342110417492e-07,0,-16.595937728881836,6.201200619670999e-08,0
121,272,-16.58318328857422,6.28079988018726e-08,0,-19.454633712768555,3.5559850619648614e-09,0,-15.424128532409668,2.0016400981148763e-07,0,-20.46335792541504,1.2968106588573391e-09,0,-16.698688507080078,5.595665442115205e-08,0,-19.473194122314453,3.4905931478590446e-09,0,-18.279430389404297,1.1517130360516603e-08,0,-20.55214500427246,1.186634124294983e-09,0
122,186,-14.567676544189453,4.7134432179518626e-07,0,-19.240697860717773,4.404240971922491e-09,0,-13.128616333007812,1.9875292309734505e-06,0,-17.491662979125977,2.5320209928736404e-08,0,-13.36897087097168,1.562892407491745e-06,0,-16.500791549682617,6.820202003154918e-08,0,-15.132532119750977,2.6793208007802605e-07,0,-17.386943817138672,2.8115525907423944e-08,0
123,182,-12.828764915466309,2.682483454918838e-06,0,-15.466696739196777,1.918221954610999e-07,0,-14.090775489807129,7.593703230668325e-07,0,-18.148714065551758,1.3125432296590134e-08,0,-14.670069694519043,4.25470545906137e-07,0,-17.543094635009766,2.405087151657881e-08,0,-16.614112854003906,6.089511117579605e-08,0,-18.312623977661133,1.1141110256573938e-08,0
124,535,-2.365802764892578,0.0858178585767746,0,-3.388885021209717,0.03264464810490608,0,-11.338876724243164,1.1900992831215262e-05,0,-13.553272247314453,1.299834707424452e-06,0,-11.69091796875,8.369417628273368e-06,0,-14.144832611083984,7.194107638497371e-07,0,-13.645198822021484,1.1856729997816728e-06,0,-13.480660438537598,1.3977289654576452e-06,0
